Calculated pChEMBL,SMILES,old/new
5,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@H](CC=C)NC([C@@H](NC([C@H](CCSC)NC([C@H](CC=C)NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)=O)=O)CCC(N)=O)=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
5.045757491,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@H](C/C=C\C[C@@H](C(N[C@@H](CCSC)C(N[C@H]1CCC(N)=O)=O)=O)NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)NC1=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
5.096910013,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@H](CCCC=C)NC([C@@H](NC([C@H](CCSC)NC([C@H](CCCC=C)NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)=O)=O)CCC(N)=O)=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
4.823908741,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@H](CCC/C=C\CCC[C@@H](C(N[C@@H](CCSC)C(N[C@H]1CCC(N)=O)=O)=O)NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)NC1=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
4.958607315,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@H](CCC/C=C\CCC[C@H](C(N[C@@H](CCSC)C(N[C@H]1CCC(N)=O)=O)=O)NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)NC1=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
5.22184875,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@H](CCC/C=C\CCC[C@@H](C(N[C@@H](CCSC)C(N[C@H]1CCC(N)=O)=O)=O)NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)NC1=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
5.301029996,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@H](CCC/C=C\CCC[C@H](C(N[C@@H](CCSC)C(N[C@H]1CCC(N)=O)=O)=O)NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)NC1=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
4.207608311,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@H](NC([C@@H](NC([C@H](CCSC)NC([C@@H](NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)CCCCN1)=O)=O)CCC(N)=O)=O)CCC1=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
4.920818754,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@H](NC([C@@H](NC([C@H](CCSC)NC([C@@H](NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)CC1)=O)=O)CCC(N)=O)=O)CCCCNC1=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
4.853871964,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@H](NC([C@@H](NC([C@H](CCSC)NC([C@@H](NC([C@@H](NC([C@@H]1CCCN1)=O)CCCNC(N)=N)=O)CCCCN2)=O)=O)CCC(N)=O)=O)CCC2=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
4.356547324,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@H](NC([C@@H](NC([C@H](CCSC)NC([C@@H](NC([C@@H](NC([C@@H]1CCCN1)=O)CCCNC(N)=N)=O)CC2)=O)=O)CCC(N)=O)=O)CCCCNC2=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
5.27572413,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@H](NC([C@@H](NC([C@H](CCSC)NC([C@H](NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)CCCCN1)=O)=O)CCC(N)=O)=O)CCC1=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
4.886056648,NC([C@@H](C)NC([C@@H](NC([C@@H](C)NC([C@@H](NC([C@H](C)NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@@H](NC([C@H](CCCNC(N)=O)NC([C@H](C)N)=O)=O)CC1)=O)=O)CCC(N)=O)=O)CCCCNC1=O)=O)=O)CCCNC(N)=N)=O)=O)CO)=O)=O,new
4.853871964,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@H](CCCNC(N)=O)NC([C@H](C)NC([C@@H](NC([C@@H](NC([C@H](CCSC)NC([C@@H](NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)CC1)=O)=O)CCC(N)=O)=O)CCCCNC1=O)=O)=O)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
4.22184875,NC([C@@]([H])(NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](C)NC([C@H](CCCCN1C=C(N=N1)C[C@@H](C(N[C@@H](CCSC)C(N[C@H]2CCC(N)=O)=O)=O)NC([C@@H](NC([C@H](C)N)=O)CCCNC(N)=N)=O)NC2=O)=O)=O)CCCNC(N)=N)=O)CCCCN)=O)CO)=O)[C@H](O)C)=O,new
